"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type","range_cell_count","non_range_weighted_branch_length_observed_tree","non_range_weighted_branch_length_comparison_tree","diff_non_range_weighted_observed_to_comparison_bl","rank_BaLD"
"361___",750,750,NA,17,8.87566422962169e-06,8.87566422962169e-06,750,748,377,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0795293370396243,387.45,750,750,NA,17,2.45687561760793e-05,2.45687561760793e-05,750,748,377,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",387.45,870,146,-1.56930919464576e-05,535,"not_key","other",368,0.00326624443650078,0.00904130227279718,-0.0057750578362964,391
"362___",748,748,NA,16,1.24529689386508e-05,1.24529689386508e-05,748,744,376,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0749217385323235,386.575,748,748,NA,16,2.4435952088641e-05,2.4435952088641e-05,748,744,376,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",386.575,872,144,-1.19829831499902e-05,559,"not_key","other",370,0.0046075985073008,0.00904130227279717,-0.00443370376549638,502
"363___",744,744,NA,15,2.36917955383491e-05,2.36917955383491e-05,744,742,374,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.065658246476829,385.3875,744,744,NA,15,2.31235352245452e-05,2.31235352245452e-05,744,742,374,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",385.3875,882,134,5.68260313803901e-07,689,"not_key","other",391,0.0092634920554945,0.00904130227279717,0.000222189782697326,694
"364___",742,742,NA,14,7.00349476092028e-06,7.00349476092028e-06,742,741,373,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0628778590567437,384.04375,742,742,NA,14,2.27740611405471e-05,2.27740611405471e-05,742,741,373,379,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",384.04375,884,132,-1.57705663796268e-05,534,"not_key","other",397,0.00278038742008535,0.0090413022727972,-0.00626091485271185,349
"365___",758,758,NA,16,7.9389222175496e-05,7.9389222175496e-05,758,757,381,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0658751388571291,391.2,758,758,NA,16,0.000143512734488844,0.000143512734488844,758,757,381,382,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",391.2,463,553,-6.4123512313348e-05,304,"not_key","other",63,0.00500152099705625,0.00904130227279717,-0.00403978127574092,521
"366___",767,767,NA,20,2.14861869706725e-05,2.14861869706725e-05,767,766,385,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0753908273171958,395.2,767,767,NA,20,0.000118964503589437,0.000118964503589437,767,766,385,386,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",395.2,497,517,-9.74783166187645e-05,239,"not_key","other",76,0.00163295020977111,0.00904130227279721,-0.0074083520630261,233
"367___",770,770,NA,20,1.62535752571615e-08,1.62535752571615e-08,770,766,387,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0753908273171958,397.2,770,770,NA,20,0.000205484142563572,0.000205484142563572,770,766,387,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",397.2,402,614,-0.000205467888988315,155,"not_key","other",44,7.15157311315106e-07,0.00904130227279717,-0.00904058711548585,88
"368___",766,766,NA,19,4.04287559939302e-05,4.04287559939302e-05,766,764,385,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0705393765979242,396.2,766,766,NA,19,7.53441856066432e-05,7.53441856066432e-05,766,764,385,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",396.2,625,390,-3.4915429612713e-05,415,"not_key","other",120,0.00485145071927162,0.00904130227279719,-0.00418985155352556,516
"369___",764,764,NA,18,6.32034166593816e-06,6.32034166593816e-06,764,763,384,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0696987711563544,394.95,764,764,NA,18,6.79797163368209e-05,6.79797163368209e-05,764,763,384,388,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",394.95,650,365,-6.16593746708827e-05,310,"not_key","other",133,0.000840605441569775,0.00904130227279718,-0.0082006968312274,135
"37___",82,82,NA,8,0.00195705800462395,0.00195705800462395,82,81,42,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0406647645724261,52.45,82,82,NA,8,0.00113016278409965,0.00113016278409965,82,81,42,44,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",52.45,110,905,0.0008268952205243,934,"key","meso-endemic",8,0.0156564640369916,0.0090413022727972,0.0066151617641944,833
"370___",780,780,NA,23,3.57578655657553e-08,3.57578655657553e-08,780,779,391,392,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0805824228035033,401.2,780,780,NA,23,0.000452065113639859,0.000452065113639859,780,779,391,392,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",401.2,255,760,-0.000452029355774293,81,"not_key","other",20,7.15157311315106e-07,0.00904130227279718,-0.00904058711548586,83
"371___",785,785,NA,24,0.000248692177830454,0.000248692177830454,785,783,394,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827105891037054,404.2,785,785,NA,24,0.000904130227279718,0.000904130227279718,785,783,394,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",404.2,136,877,-0.000655438049449264,59,"not_key","other",10,0.00248692177830454,0.00904130227279718,-0.00655438049449264,320
"372___",783,783,NA,23,4.62644847870028e-05,4.62644847870028e-05,783,779,393,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0805824228035033,403.45,783,783,NA,23,0.000196550049408634,0.000196550049408634,783,779,393,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",403.45,413,602,-0.000150285564621631,194,"not_key","other",46,0.00212816630020213,0.00904130227279716,-0.00691313597259504,275
"373___",779,779,NA,22,5.99612060204573e-05,5.99612060204573e-05,779,777,391,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0766249832061531,402.325,779,779,NA,22,0.000136989428375715,0.000136989428375715,779,777,391,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",402.325,471,545,-7.70282223552577e-05,274,"not_key","other",66,0.00395743959735018,0.00904130227279719,-0.00508386267544701,455
"374___",777,777,NA,21,6.88517991301689e-06,6.88517991301689e-06,777,776,390,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0760053170139816,401.0125,777,777,NA,21,0.000100458914142191,0.000100458914142191,777,776,390,395,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",401.0125,548,468,-9.35737342291741e-05,242,"not_key","other",90,0.00061966619217152,0.00904130227279719,-0.00842163608062567,95
"375___",794,794,NA,25,1.95425885653117e-05,1.95425885653117e-05,794,792,398,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084745863756934,408.2,794,794,NA,25,0.0001102597838146,0.0001102597838146,794,792,398,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.2,515,500,-9.07171952492883e-05,248,"not_key","other",82,0.00160249226235556,0.0090413022727972,-0.00743881001044164,222
"376___",792,792,NA,24,3.7560574391642e-05,3.7560574391642e-05,792,790,397,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0816283360824277,407.45,792,792,NA,24,0.000108931352684303,0.000108931352684303,792,790,397,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",407.45,517,499,-7.1370778292661e-05,287,"not_key","other",83,0.00311752767450629,0.00904130227279715,-0.00592377459829086,378
"377___",790,790,NA,23,2.94470225235873e-05,2.94470225235873e-05,790,789,396,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0788014219201633,406.575,790,790,NA,23,9.4180232008304e-05,9.4180232008304e-05,790,789,396,399,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",406.575,560,456,-6.47332094847167e-05,300,"not_key","other",96,0.00282691416226438,0.00904130227279719,-0.0062143881105328,350
"378___",798,798,NA,24,7.58692167648201e-05,7.58692167648201e-05,798,797,400,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0823917345734981,410.2,798,798,NA,24,5.87097550181635e-05,5.87097550181635e-05,798,797,400,401,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",410.2,683,332,1.71594617466566e-05,729,"not_key","other",154,0.0116838593817823,0.00904130227279718,0.00264255710898512,752
"379___",807,807,NA,27,2.17096138857957e-05,2.17096138857957e-05,807,805,405,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0916650306822995,415.2,807,807,NA,27,3.67532612715333e-05,3.67532612715333e-05,807,805,405,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",415.2,800,215,-1.50436473857376e-05,537,"not_key","other",246,0.00534056501590574,0.00904130227279719,-0.00370073725689145,542
"38___",90,90,NA,10,1.08581413752541e-05,1.08581413752541e-05,90,89,46,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084827391242645,56.2,90,90,NA,10,1.95699183393878e-05,1.95699183393878e-05,90,89,46,47,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",56.2,903,113,-8.7117769641337e-06,584,"not_key","other",462,0.00501646131536739,0.00904130227279716,-0.00402484095742977,524
"380___",805,805,NA,26,1.20841719684604e-05,1.20841719684604e-05,805,803,404,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0882089574993199,414.45,805,805,NA,26,3.16129450097804e-05,3.16129450097804e-05,805,803,404,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",414.45,832,184,-1.952877304132e-05,508,"not_key","other",286,0.00345607318297967,0.00904130227279719,-0.00558522908981752,410
"381___",803,803,NA,25,8.32148635894416e-06,8.32148635894416e-06,803,801,403,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0857457975370724,413.575,803,803,NA,25,3.05449401108013e-05,3.05449401108013e-05,803,801,403,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",413.575,835,180,-2.22234537518571e-05,489,"not_key","other",296,0.00246315996224747,0.00904130227279718,-0.00657814231054971,316
"382___",801,801,NA,24,1.08545726976515e-05,1.08545726976515e-05,801,797,402,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0823917345734981,412.6375,801,801,NA,24,2.92598779054925e-05,2.92598779054925e-05,801,797,402,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",412.6375,841,175,-1.8405305207841e-05,518,"not_key","other",309,0.00335406296357431,0.00904130227279718,-0.00568723930922287,399
"383___",797,797,NA,23,8.84313461412517e-06,8.84313461412517e-06,797,789,400,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0788014219201633,411.41875,797,797,NA,23,2.22692174206827e-05,2.22692174206827e-05,797,789,400,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",411.41875,885,131,-1.34260828065575e-05,550,"not_key","other",406,0.00359031265333482,0.00904130227279718,-0.00545098961946236,419
"384___",789,789,NA,22,1.73230860414553e-06,1.73230860414553e-06,789,788,396,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0779318030008822,408.996875,789,789,NA,22,1.80105622964087e-05,1.80105622964087e-05,789,788,396,406,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.996875,913,103,-1.62782536922632e-05,529,"not_key","other",502,0.000869618919281056,0.00904130227279717,-0.00817168335351611,146
"385___",814,814,NA,25,4.83143194002255e-05,4.83143194002255e-05,814,813,408,409,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0975410017048456,418.2,814,814,NA,25,7.53441856066432e-05,7.53441856066432e-05,814,813,408,409,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",418.2,625,391,-2.70298662064177e-05,454,"not_key","other",120,0.00579771832802706,0.00904130227279719,-0.00324358394477013,562
"386___",817,817,NA,25,3.5783759284027e-05,3.5783759284027e-05,817,813,410,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0975410017048456,420.2,817,817,NA,25,5.16645844159839e-05,5.16645844159839e-05,817,813,410,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",420.2,716,300,-1.58808251319569e-05,532,"not_key","other",175,0.00626215787470473,0.00904130227279718,-0.00277914439809246,593
"387___",813,813,NA,24,7.95326760445278e-06,7.95326760445278e-06,813,811,408,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.095282273705181,419.2,813,813,NA,24,3.18355713830887e-05,3.18355713830887e-05,813,811,408,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",419.2,828,188,-2.38823037786359e-05,479,"not_key","other",284,0.00225872799966459,0.00904130227279719,-0.0067825742731326,296
"388___",811,811,NA,23,4.2892302087555e-05,4.2892302087555e-05,811,810,407,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0807846755995874,417.95,811,811,NA,23,2.67494150082757e-05,2.67494150082757e-05,811,810,407,411,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",417.95,854,161,1.61428870792793e-05,728,"not_key","other",338,0.0144975981055936,0.00904130227279719,0.0054562958327964,808
"389___",823,823,NA,25,0.000201244193140802,0.000201244193140802,823,821,413,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0942583339792192,423.2,823,823,NA,25,0.000565081392049824,0.000565081392049824,823,821,413,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",423.2,212,801,-0.000363837198909022,101,"not_key","other",16,0.00321990709025283,0.00904130227279718,-0.00582139518254435,389
"39___",94,94,NA,11,1.94375995941359e-05,1.94375995941359e-05,94,93,48,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856175104020292,58.2,94,94,NA,11,7.79422609723895e-05,7.79422609723895e-05,94,93,48,49,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",58.2,614,402,-5.85046613782536e-05,320,"not_key","other",116,0.00225476155291976,0.00904130227279718,-0.00678654071987742,295
"390___",821,821,NA,24,5.84514207238595e-05,5.84514207238595e-05,821,820,412,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0819835356272087,422.45,821,821,NA,24,4.30538203466533e-05,4.30538203466533e-05,821,820,412,414,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",422.45,763,252,1.53976003772062e-05,724,"not_key","other",210,0.0122747983520105,0.00904130227279719,0.0032334960792133,762
"391___",834,834,NA,28,2.84016072651885e-05,2.84016072651885e-05,834,832,419,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0859082208521237,429.2,834,834,NA,28,4.24474285107849e-05,4.24474285107849e-05,834,832,419,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",429.2,768,248,-1.40458212455964e-05,543,"not_key","other",213,0.00604954234748515,0.00904130227279718,-0.00299175992531203,571
"392___",832,832,NA,27,4.08846684131051e-06,4.08846684131051e-06,832,830,418,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0850332889480833,428.45,832,832,NA,27,4.22490760411083e-05,4.22490760411083e-05,832,830,418,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",428.45,769,247,-3.81606091997978e-05,398,"not_key","other",214,0.000874931904040449,0.00904130227279718,-0.00816637036875673,148
"393___",830,830,NA,26,4.48235521794349e-06,4.48235521794349e-06,830,828,417,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0840382060896998,427.575,830,830,NA,26,4.07265868144017e-05,4.07265868144017e-05,830,828,417,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",427.575,775,239,-3.62442315964582e-05,409,"not_key","other",222,0.000995082858383455,0.00904130227279718,-0.00804621941441372,159
"394___",828,828,NA,25,3.48640599228798e-06,3.48640599228798e-06,828,826,416,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0828807193002602,426.6375,828,828,NA,25,2.72328381710759e-05,2.72328381710759e-05,828,826,416,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",426.6375,852,164,-2.37464321787879e-05,481,"not_key","other",332,0.00115748678943961,0.0090413022727972,-0.00788381548335759,181
"395___",826,826,NA,24,2.01614308550905e-06,2.01614308550905e-06,826,820,415,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0819835356272087,425.66875,826,826,NA,24,2.0317533197297e-05,2.0317533197297e-05,826,820,415,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",425.66875,899,117,-1.83013901117879e-05,519,"not_key","other",445,0.000897183673051527,0.00904130227279716,-0.00814411859974564,149
"396___",820,820,NA,23,1.99477542033498e-06,1.99477542033498e-06,820,810,412,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0807846755995874,424.059375,820,820,NA,23,1.50437641810269e-05,1.50437641810269e-05,820,810,412,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",424.059375,928,88,-1.30489887606919e-05,553,"not_key","other",601,0.00119886002762132,0.00904130227279717,-0.00784244224517584,186
"397___",810,810,NA,22,3.85523324149345e-06,3.85523324149345e-06,810,788,407,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0779318030008822,421.0046875,810,810,NA,22,1.22179760443205e-05,1.22179760443205e-05,810,788,407,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",421.0046875,944,72,-8.36274280282705e-06,587,"not_key","other",740,0.00285287259870515,0.00904130227279717,-0.00618842967409202,353
"398___",788,788,NA,21,2.01304700825564e-06,2.01304700825564e-06,788,776,396,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0760053170139816,415.00078125,788,788,NA,21,9.44754678453206e-06,9.44754678453206e-06,788,776,396,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",415.00078125,966,50,-7.43449977627642e-06,604,"not_key","other",957,0.00192648598690065,0.00904130227279718,-0.00711481628589653,260
"399___",776,776,NA,20,4.22783546677705e-06,4.22783546677705e-06,776,774,390,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0716337351413341,408.006640625,776,776,NA,20,8.74400606653499e-06,8.74400606653499e-06,776,774,390,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",408.006640625,975,41,-4.51617059975794e-06,633,"not_key","other",1034,0.00437158187264747,0.00904130227279718,-0.00466972040014971,484
"4___",3,3,NA,3,7.82325396979281e-05,7.82325396979281e-05,3,2,3,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0289360562438984,13.6375,3,3,NA,3,8.14531736288035e-05,8.14531736288035e-05,3,2,3,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",13.6375,597,419,-3.22063393087539e-06,649,"not_key","other",111,0.00868381190647002,0.00904130227279719,-0.000357490366327168,671
"40___",98,98,NA,12,9.52474086529921e-05,9.52474086529921e-05,98,97,50,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0897510508987435,60.2,98,98,NA,12,0.000115914131702528,0.000115914131702528,98,97,50,51,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",60.2,503,513,-2.06667230495359e-05,503,"not_key","other",78,0.00742929787493338,0.00904130227279718,-0.0016120043978638,637
"400___",774,774,NA,19,9.42241433070813e-07,9.42241433070813e-07,774,773,389,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.070634959222279,403.3533203125,774,774,NA,19,8.52953044603508e-06,8.52953044603508e-06,774,773,389,420,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",403.3533203125,977,39,-7.58728901296427e-06,599,"not_key","other",1060,0.000998775919055062,0.00904130227279719,-0.00804252635374212,160
"401___",845,845,NA,24,0.000153565493768129,0.000153565493768129,845,843,424,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0955510742870571,434.2,845,845,NA,24,0.0012916146103996,0.0012916146103996,845,843,424,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",434.2,95,921,-0.00113804911663147,31,"key","neo-endemic",7,0.0010749584563769,0.0090413022727972,-0.0079663438164203,171
"402___",843,843,NA,23,0.000659964143133618,0.000659964143133618,843,841,423,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0856516121400529,433.45,843,843,NA,23,0.000602753484853146,0.000602753484853146,843,841,423,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",433.45,196,817,5.7210658280472e-05,781,"not_key","other",15,0.00989946214700427,0.00904130227279719,0.000858159874207081,710
"403___",841,841,NA,22,2.53553814685815e-05,2.53553814685815e-05,841,840,422,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0836231816225663,432.575,841,841,NA,22,0.000113016278409965,0.000113016278409965,841,840,422,425,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",432.575,509,507,-8.76608969413835e-05,254,"not_key","other",80,0.00202843051748652,0.0090413022727972,-0.00701287175531068,268
"404___",853,853,NA,26,0.000132823256013626,0.000132823256013626,853,852,427,428,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929385497734921,437.2,853,853,NA,26,0.00026592065508227,0.00026592065508227,853,852,427,428,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",437.2,352,663,-0.000133097399068644,207,"not_key","other",34,0.00451599070446328,0.00904130227279718,-0.0045253115683339,498
"405___",858,858,NA,27,1.89460643954456e-05,1.89460643954456e-05,858,856,430,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0937284060180508,440.2,858,858,NA,27,0.000101587665986485,0.000101587665986485,858,856,430,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",440.2,542,473,-8.26416015910394e-05,263,"not_key","other",89,0.00168619973119466,0.00904130227279716,-0.00735510254160251,238
"406___",856,856,NA,26,1.62521861020317e-06,1.62521861020317e-06,856,852,429,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0929385497734921,439.45,856,856,NA,26,1.86035026189242e-05,1.86035026189242e-05,856,852,429,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",439.45,910,106,-1.6978284008721e-05,525,"not_key","other",486,0.000789856244558741,0.00904130227279716,-0.00825144602823842,120
"407___",852,852,NA,25,1.50289322144131e-05,1.50289322144131e-05,852,851,427,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0853789968696423,438.325,852,852,NA,25,1.79747560095371e-05,1.79747560095371e-05,852,851,427,431,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",438.325,915,101,-2.945823795124e-06,655,"not_key","other",503,0.00755955290384979,0.00904130227279716,-0.00148174936894737,643
