"NAME","ELEMENT.x","Axis_0.x","COLOUR.x","DEPTH.x","branch_length_observed_tree","LENGTHTOPARENT.x","NODE_NUMBER.x","PARENTNODE.x","TERMINAL_NODE_FIRST.x","TERMINAL_NODE_LAST.x","TOTAL_LENGTH.x","TREENAME.x","total_length_gui","X_y.x","ELEMENT.y","Axis_0.y","COLOUR.y","DEPTH.y","branch_length_comparison_tree","LENGTHTOPARENT.y","NODE_NUMBER.y","PARENTNODE.y","TERMINAL_NODE_FIRST.y","TERMINAL_NODE_LAST.y","TOTAL_LENGTH.y","TREENAME.y","X_y.y","rank_comparison_tree","sorted_asc_bl_comparison_tree","rwibald_score","rwibald_score_rank","bl_comparison_tree_rwibald_elbow_key","rwibald_type"
"151___",325,325,NA,15,0.000118566402465824,0.000118566402465824,325,324,163,164,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0787816055074533,173.2,325,325,NA,15,0.000393100098817269,0.000393100098817269,325,324,163,164,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",173.2,277,737,-0.000274533696351445,124,"not_key",NA
"152___",332,332,NA,17,6.83949725650287e-05,6.83949725650287e-05,332,330,167,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0884730689101764,177.2,332,332,NA,17,0.000231828263405056,0.000231828263405056,332,330,167,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",177.2,381,633,-0.000163433290840027,183,"not_key",NA
"153___",330,330,NA,16,0.00015574603766727,0.00015574603766727,330,328,166,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.079595544763142,176.45,330,330,NA,16,0.000158619338119249,0.000158619338119249,330,328,166,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",176.45,446,565,-2.87330045197899e-06,656,"not_key",NA
"154___",328,328,NA,15,6.30960663324578e-06,6.30960663324578e-06,328,324,165,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0787816055074533,175.575,328,328,NA,15,7.00876145178076e-05,7.00876145178076e-05,328,324,165,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",175.575,639,376,-6.37780078845618e-05,307,"not_key",NA
"155___",324,324,NA,14,1.17437928172873e-05,1.17437928172873e-05,324,323,163,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0771609620986676,174.3875,324,324,NA,14,6.55166831362115e-05,6.55166831362115e-05,324,323,163,168,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",174.3875,658,353,-5.37728903189242e-05,333,"not_key",NA
"156___",339,339,NA,17,4.42273135092192e-05,4.42273135092192e-05,339,337,170,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0867809706087602,180.2,339,339,NA,17,6.50453400920661e-05,6.50453400920661e-05,339,337,170,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",180.2,665,350,-2.08180265828469e-05,502,"not_key",NA
"157___",337,337,NA,16,1.61481671310623e-05,1.61481671310623e-05,337,336,169,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827600769931256,179.45,337,337,NA,16,3.63104508947678e-05,3.63104508947678e-05,337,336,169,171,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",179.45,805,209,-2.01622837637055e-05,505,"not_key",NA
"158___",346,346,NA,18,5.23736124232732e-05,5.23736124232732e-05,346,344,174,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0911994718110937,184.2,346,346,NA,18,5.75879125655872e-05,5.75879125655872e-05,346,344,174,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",184.2,693,320,-5.214300142314e-06,623,"not_key",NA
"159___",344,344,NA,17,1.85615543886795e-05,1.85615543886795e-05,344,342,173,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875428455965239,183.45,344,344,NA,17,4.58949353949096e-05,4.58949353949096e-05,344,342,173,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",183.45,743,272,-2.73333810062301e-05,452,"not_key",NA
"16___",36,36,NA,4,9.38840207090114e-05,9.38840207090114e-05,36,34,20,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0230608796478913,30.2,36,36,NA,4,6.90175746015052e-05,6.90175746015052e-05,36,34,20,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",30.2,645,369,2.48664461075062e-05,741,"not_key",NA
"160___",342,342,NA,16,2.11626929353903e-05,2.11626929353903e-05,342,336,172,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827600769931256,182.575,342,342,NA,16,4.00057622690141e-05,4.00057622690141e-05,342,336,172,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",182.575,781,234,-1.88430693336238e-05,515,"not_key",NA
"161___",336,336,NA,15,2.07291974286189e-09,2.07291974286189e-09,336,335,169,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827593618358144,181.0125,336,336,NA,15,2.62066732544846e-05,2.62066732544846e-05,336,335,169,175,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",181.0125,858,158,-2.62046003347417e-05,460,"not_key",NA
"162___",353,353,NA,18,5.77026923252914e-05,5.77026923252914e-05,353,352,177,178,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0843346986197543,187.2,353,353,NA,18,0.000136989428375715,0.000136989428375715,353,352,177,178,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",187.2,471,541,-7.92867360504236e-05,269,"not_key",NA
"163___",358,358,NA,19,1.69499549635638e-05,1.69499549635638e-05,358,356,180,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0887937173286617,190.2,358,358,NA,19,0.000102742071281786,0.000102742071281786,358,356,180,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",190.2,538,475,-8.57921163182222e-05,257,"not_key",NA
"164___",356,356,NA,18,3.94603425567033e-05,3.94603425567033e-05,356,352,179,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0843346986197543,189.45,356,356,NA,18,8.00115245380282e-05,8.00115245380282e-05,356,352,179,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",189.45,603,410,-4.05511819813249e-05,388,"not_key",NA
"165___",352,352,NA,17,4.20680771361828e-09,4.20680771361828e-09,352,350,177,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.084333983462443,188.325,352,352,NA,17,5.3184131016454e-05,5.3184131016454e-05,352,350,177,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",188.325,709,307,-5.31799242087404e-05,339,"not_key",NA
"166___",350,350,NA,16,3.43519198942524e-06,3.43519198942524e-06,350,349,176,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.083598852376706,187.0125,350,350,NA,16,4.22490760411083e-05,4.22490760411083e-05,350,349,176,181,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",187.0125,769,246,-3.88138840516831e-05,394,"not_key",NA
"167___",364,364,NA,18,2.49694473527444e-05,2.49694473527444e-05,364,363,183,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875556499012179,193.2,364,364,NA,18,9.13262855838099e-05,9.13262855838099e-05,364,363,183,184,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",193.2,565,447,-6.63568382310655e-05,297,"not_key",NA
"168___",368,368,NA,19,4.84857399044147e-05,4.84857399044147e-05,368,367,185,186,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905503103816915,195.2,368,368,NA,19,0.000282540696024912,0.000282540696024912,368,367,185,186,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",195.2,337,675,-0.000234054956120497,143,"not_key",NA
"169___",376,376,NA,22,2.78128320115991e-05,2.78128320115991e-05,376,374,189,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0976694658619377,199.2,376,376,NA,22,0.000167431523570318,0.000167431523570318,376,374,189,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",199.2,437,577,-0.000139618691558719,199,"not_key",NA
"17___",34,34,NA,3,8.9065344026363e-05,8.9065344026363e-05,34,33,19,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0100573394200423,29.45,34,34,NA,3,6.19267278958711e-05,6.19267278958711e-05,34,33,19,21,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",29.45,677,338,2.71386161304919e-05,745,"not_key",NA
"170___",374,374,NA,21,3.79880552271309e-05,3.79880552271309e-05,374,372,188,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0948203617199029,198.45,374,374,NA,21,0.000120550696970629,0.000120550696970629,374,372,188,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",198.45,492,521,-8.25626417434981e-05,264,"not_key",NA
"171___",372,372,NA,20,5.69244824120019e-05,5.69244824120019e-05,372,371,187,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905510255390028,197.575,372,372,NA,20,0.000120550696970629,0.000120550696970629,372,371,187,190,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",197.575,492,520,-6.36262145586271e-05,308,"not_key",NA
"172___",385,385,NA,23,0.00010422972003314,0.00010422972003314,385,383,194,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0949150331435823,204.2,385,385,NA,23,0.000120550696970629,0.000120550696970629,385,383,194,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",204.2,492,522,-1.6320976937489e-05,528,"not_key",NA
"173___",383,383,NA,22,4.59537468067914e-05,4.59537468067914e-05,383,381,193,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0913765946394593,203.45,383,383,NA,22,0.000117419510036327,0.000117419510036327,383,381,193,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",203.45,500,515,-7.14657632295356e-05,286,"not_key",NA
"174___",381,381,NA,21,1.63567951198246e-06,1.63567951198246e-06,381,379,192,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0912375618809408,202.575,381,381,NA,21,0.000106368262032908,0.000106368262032908,381,379,192,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",202.575,526,488,-0.000104732582520926,231,"not_key",NA
"175___",379,379,NA,20,6.66540137803931e-06,6.66540137803931e-06,379,371,191,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905510255390028,201.6375,379,379,NA,20,8.77796337164775e-05,8.77796337164775e-05,379,371,191,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",201.6375,575,439,-8.11142323384382e-05,266,"not_key",NA
"176___",371,371,NA,19,4.01773770401745e-09,4.01773770401745e-09,371,367,187,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0905503103816915,199.60625,371,371,NA,19,5.07938329932426e-05,5.07938329932426e-05,371,367,187,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",199.60625,720,296,-5.07898152555386e-05,345,"not_key",NA
"177___",367,367,NA,18,1.64541784641406e-05,1.64541784641406e-05,367,363,185,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875556499012179,197.403125,367,367,NA,18,4.96774850153691e-05,4.96774850153691e-05,367,363,185,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",197.403125,722,294,-3.32233065512285e-05,423,"not_key",NA
"178___",363,363,NA,17,2.87211771612493e-09,2.87211771612493e-09,363,361,183,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0875549347439066,195.3015625,363,363,NA,17,3.63104508947678e-05,3.63104508947678e-05,363,361,183,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",195.3015625,805,210,-3.63075787770517e-05,408,"not_key",NA
"179___",361,361,NA,16,1.23242441345813e-05,1.23242441345813e-05,361,349,182,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.083598852376706,193.50078125,361,361,NA,16,2.81660506940722e-05,2.81660506940722e-05,361,349,182,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",193.50078125,846,170,-1.58418065594909e-05,533,"not_key",NA
"18___",43,43,NA,6,2.77060574749926e-05,2.77060574749926e-05,43,41,23,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.039622751479011,33.2,43,43,NA,6,0.000237929007178873,0.000237929007178873,43,41,23,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",33.2,379,636,-0.00021022294970388,153,"not_key",NA
"180___",349,349,NA,15,2.06771069185125e-06,2.06771069185125e-06,349,335,176,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0827593618358144,190.256640625,349,349,NA,15,2.22692174206827e-05,2.22692174206827e-05,349,335,176,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",190.256640625,885,130,-2.02015067288315e-05,504,"not_key",NA
"181___",335,335,NA,14,9.80455295472284e-06,9.80455295472284e-06,335,323,169,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0771609620986676,185.6345703125,335,335,NA,14,1.58341545933401e-05,1.58341545933401e-05,335,323,169,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",185.6345703125,924,92,-6.02960163861726e-06,616,"not_key",NA
"182___",323,323,NA,13,2.24912966346472e-06,2.24912966346472e-06,323,322,163,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0756900312987617,180.01103515625,323,323,NA,13,1.38246212122281e-05,1.38246212122281e-05,323,322,163,195,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",180.01103515625,933,83,-1.15754915487634e-05,563,"not_key",NA
"183___",391,391,NA,15,6.48561340293096e-05,6.48561340293096e-05,391,389,197,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0825604007862719,207.2,391,391,NA,15,5.7957065851264e-05,5.7957065851264e-05,391,389,197,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",207.2,689,327,6.8990681780456e-06,708,"not_key",NA
"184___",389,389,NA,14,3.12112640065426e-05,3.12112640065426e-05,389,388,196,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0773481196971793,206.45,389,389,NA,14,5.41395345676478e-05,5.41395345676478e-05,389,388,196,198,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",206.45,705,311,-2.29282705611052e-05,485,"not_key",NA
"185___",405,405,NA,20,6.06184186107794e-05,6.06184186107794e-05,405,403,204,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0893106733627219,214.2,405,405,NA,20,8.37157617851591e-05,8.37157617851591e-05,405,403,204,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",214.2,590,424,-2.30973431743797e-05,483,"not_key",NA
"186___",403,403,NA,19,6.3853331364942e-09,6.3853331364942e-09,403,401,203,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0893099582054106,213.45,403,403,NA,19,8.07259131499748e-05,8.07259131499748e-05,403,401,203,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",213.45,599,415,-8.07195278168383e-05,267,"not_key",NA
"187___",401,401,NA,18,2.32621805296363e-05,2.32621805296363e-05,401,399,202,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0866580696250321,212.575,401,401,NA,18,7.93096690596244e-05,7.93096690596244e-05,401,399,202,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",212.575,608,408,-5.60474885299881e-05,328,"not_key",NA
"188___",399,399,NA,17,3.87956185040286e-05,3.87956185040286e-05,399,398,201,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0821965734970688,211.6375,399,399,NA,17,7.86200197634538e-05,7.86200197634538e-05,399,398,201,205,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",211.6375,609,406,-3.98244012594252e-05,390,"not_key",NA
"189___",412,412,NA,20,0.000655766562220369,0.000655766562220369,412,411,207,208,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0861362374593558,217.2,412,412,NA,20,0.000602753484853146,0.000602753484853146,412,411,207,208,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",217.2,196,810,5.30130773672231e-05,777,"not_key",NA
"19___",41,41,NA,5,6.11993267164467e-05,6.11993267164467e-05,41,40,22,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0339924134210979,32.45,41,41,NA,5,9.82750247043172e-05,9.82750247043172e-05,41,40,22,24,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",32.45,553,462,-3.70756979878705e-05,402,"not_key",NA
"190___",417,417,NA,22,0.000134662161789871,0.000134662161789871,417,416,209,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0944294459839238,219.2,417,417,NA,22,0.00026592065508227,0.00026592065508227,417,416,209,210,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",219.2,352,659,-0.000131258493292399,209,"not_key",NA
"191___",422,422,NA,23,1.93285759807392e-08,1.93285759807392e-08,422,420,212,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0974820008649858,222.2,422,422,NA,23,0.00024435952088641,0.00024435952088641,422,420,212,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",222.2,372,639,-0.000244340192310429,138,"not_key",NA
"192___",420,420,NA,22,2.60902126586492e-05,2.60902126586492e-05,420,416,211,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0944294459839238,221.45,420,420,NA,22,7.72760878016853e-05,7.72760878016853e-05,420,416,211,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",221.45,618,397,-5.11858751430361e-05,344,"not_key",NA
"193___",416,416,NA,21,4.12903399831167e-05,4.12903399831167e-05,416,415,209,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0888965404261862,220.325,416,416,NA,21,6.74724050208745e-05,6.74724050208745e-05,416,415,209,213,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",220.325,652,363,-2.61820650377578e-05,461,"not_key",NA
"194___",432,432,NA,25,7.49222984364606e-05,7.49222984364606e-05,432,431,217,218,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105920944904027,227.2,432,432,NA,25,0.00053184131016454,0.00053184131016454,432,431,217,218,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",227.2,225,787,-0.000456919011728079,78,"not_key",NA
"195___",437,437,NA,26,0.000187867199644239,0.000187867199644239,437,435,220,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.11138151186487,230.2,437,437,NA,26,0.00019236813346377,0.00019236813346377,437,435,220,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",230.2,417,596,-4.50093381953101e-06,634,"not_key",NA
"196___",435,435,NA,25,4.16837172583479e-05,4.16837172583479e-05,435,431,219,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105920944904027,229.45,435,435,NA,25,6.90175746015052e-05,6.90175746015052e-05,435,431,219,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",229.45,645,370,-2.73338573431573e-05,451,"not_key",NA
"197___",431,431,NA,24,6.23023131999233e-06,6.23023131999233e-06,431,429,217,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.105061172981868,228.325,431,431,NA,24,6.55166831362115e-05,6.55166831362115e-05,431,429,217,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",228.325,658,355,-5.92864518162192e-05,315,"not_key",NA
"198___",429,429,NA,23,2.48111680567488e-05,2.48111680567488e-05,429,427,216,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.101637231790037,227.0125,429,429,NA,23,6.55166831362115e-05,6.55166831362115e-05,429,427,216,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",227.0125,658,354,-4.07055150794627e-05,386,"not_key",NA
"199___",427,427,NA,22,3.57741908285554e-05,3.57741908285554e-05,427,425,215,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0964141999290675,225.85625,427,427,NA,22,6.19267278958711e-05,6.19267278958711e-05,427,425,215,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",225.85625,677,339,-2.61525370673157e-05,462,"not_key",NA
"2___",7,7,NA,5,0.000140845215557958,0.000140845215557958,7,5,5,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0400641531432784,15.45,7,7,NA,5,8.52953044603508e-05,8.52953044603508e-05,7,5,5,7,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",15.45,584,432,5.55499110976072e-05,780,"not_key",NA
"20___",51,51,NA,8,4.9960963101185e-05,4.9960963101185e-05,51,49,27,28,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0632549308136443,37.2,51,51,NA,8,4.36777887574743e-05,4.36777887574743e-05,51,49,27,28,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",37.2,755,259,6.2831743437107e-06,706,"not_key",NA
"200___",425,425,NA,21,4.72808773766119e-05,4.72808773766119e-05,425,415,214,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0888965404261862,224.778125,425,425,NA,21,5.68635363069005e-05,5.68635363069005e-05,425,415,214,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",224.778125,697,318,-9.5826589302886e-06,575,"not_key",NA
"201___",415,415,NA,20,1.17459700716186e-05,1.17459700716186e-05,415,411,209,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0861362374593558,222.5515625,415,415,NA,20,3.8473626692754e-05,3.8473626692754e-05,415,411,209,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",222.5515625,791,224,-2.67276566211354e-05,456,"not_key",NA
"202___",411,411,NA,19,4.83713901095988e-06,4.83713901095988e-06,411,409,207,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0849317898456268,219.87578125,411,411,NA,19,3.63104508947678e-05,3.63104508947678e-05,411,409,207,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",219.87578125,805,211,-3.14733118838079e-05,428,"not_key",NA
"203___",409,409,NA,18,3.35756046160254e-06,3.35756046160254e-06,409,408,206,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0840621816860718,217.787890625,409,409,NA,18,3.49085029837729e-05,3.49085029837729e-05,409,408,206,221,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",217.787890625,814,200,-3.15509425221704e-05,427,"not_key",NA
"204___",441,441,NA,19,8.08927934593085e-05,8.08927934593085e-05,441,440,222,223,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0840628968433831,232.2,441,441,NA,19,0.000452065113639859,0.000452065113639859,441,440,222,223,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",232.2,255,755,-0.00037117232018055,99,"not_key",NA
"205___",456,456,NA,26,4.07389110052053e-05,4.07389110052053e-05,456,454,229,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0936995795697594,239.2,456,456,NA,26,0.000200917828284382,0.000200917828284382,456,454,229,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",239.2,408,605,-0.000160178917279177,188,"not_key",NA
"206___",454,454,NA,25,2.72420680616484e-05,2.72420680616484e-05,454,452,228,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0921467816902454,238.45,454,454,NA,25,0.000158619338119249,0.000158619338119249,454,452,228,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",238.45,446,567,-0.000131377270057601,208,"not_key",NA
"207___",452,452,NA,24,3.85845675430213e-06,3.85845675430213e-06,452,450,227,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0914020995366651,237.575,452,452,NA,24,4.68461257657885e-05,4.68461257657885e-05,452,450,227,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",237.575,735,280,-4.29876690114864e-05,380,"not_key",NA
"208___",450,450,NA,23,1.78014274939757e-06,1.78014274939757e-06,450,448,226,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0910549717005326,236.6375,450,450,NA,23,4.63656526810112e-05,4.63656526810112e-05,450,448,226,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",236.6375,738,276,-4.45855099316136e-05,374,"not_key",NA
"209___",448,448,NA,22,3.68389601747701e-06,3.68389601747701e-06,448,446,225,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0902260950966002,235.66875,448,448,NA,22,4.01835656568764e-05,4.01835656568764e-05,448,446,225,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",235.66875,778,236,-3.64996696393994e-05,407,"not_key",NA
"21___",49,49,NA,7,5.05086691538058e-05,5.05086691538058e-05,49,47,26,28,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0527996362988065,36.45,49,49,NA,7,4.36777887574743e-05,4.36777887574743e-05,49,47,26,28,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",36.45,755,258,6.8308803963315e-06,707,"not_key",NA
"210___",446,446,NA,21,3.15791509424554e-06,3.15791509424554e-06,446,445,224,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0894081950871907,234.684375,446,446,NA,21,3.49085029837729e-05,3.49085029837729e-05,446,445,224,230,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",234.684375,814,201,-3.17505878895274e-05,426,"not_key",NA
"211___",460,460,NA,22,0.000347889734414898,0.000347889734414898,460,459,231,232,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0894089102445019,241.2,460,460,NA,22,0.000475858014357747,0.000475858014357747,460,459,231,232,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",241.2,246,766,-0.000127968279942849,211,"not_key",NA
"212___",470,470,NA,26,0.000125221269347627,0.000125221269347627,470,469,236,237,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_RW1",0.0901624766574574,246.2,470,470,NA,26,0.00100458914142191,0.00100458914142191,470,469,236,237,NA,"acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1",246.2,123,887,-0.000879367872074283,44,"key","neo-endemic"
