ELEMENT,Axis_0,Axis_1,PD,PD_P,PD_P_per_taxon,PD_per_taxon,PE_WE,PE_WE_P,PHYLO_RPD2,PHYLO_RPD_DIFF2,PHYLO_RPD_NULL2,PHYLO_RPE2,PHYLO_RPE_DIFF2,PHYLO_RPE_NULL2
275000:-2275000,275000,-2275000,0.664990454903334,0.0724697884882544,0.0042629287346032,0.039117085582549,0.0025552924456279,0.000278472422716514,0.71414403219008,-0.266180884390777,0.101477832512315,0.996283570228452,-9.5319898909547e-006,0.000279511206485779
275000:-2325000,275000,-2325000,0.134214453868806,0.0146265153314912,0.0146265153314912,0.134214453868806,0.000442683556353752,4.82430739563746e-005,0.989727537430906,-0.00139302272742406,0.0147783251231527,2.09675466360464,0.000231555586049057,2.30084495786633e-005
275000:-2375000,275000,-2375000,0.59351802205273,0.0646808164011632,0.00588007421828756,0.0539561838229755,0.00176669632037153,0.000192532250224424,0.669908455583476,-0.292450825042637,0.096551724137931,1.13495179725714,0.000210069576714982,0.000169639142992434
275000:-2425000,275000,-2425000,0.325850113127727,0.0355107183916991,0.00710214367833982,0.0651700226255454,0.000839532283761068,9.14911283081047e-005,0.610904731653807,-0.207539294817443,0.058128078817734,0.945820101184751,-4.80913591594564e-005,9.67320616188018e-005
275000:-2475000,275000,-2475000,0.646386990496901,0.0704424073119653,0.00541864671630503,0.0497220761920693,0.00183137810543771,0.000199581186413245,0.714990434216448,-0.257662853477964,0.0985221674876847,0.988294668933886,-2.16907848491234e-005,0.000201945019726295
275000:-2525000,275000,-2525000,0.821760158210916,0.0895543453511321,0.00471338659742801,0.0432505346426798,0.00525560680409719,0.000572749143483149,0.77690308146495,-0.235978159239676,0.115270935960591,0.664377266508654,-0.00265496911267935,0.000862084198776071
275000:-2575000,275000,-2575000,0.45289770494537,0.0493561984870563,0.00493561984870563,0.045289770494537,0.00153520566314167,0.000167304701704357,0.56288248836362,-0.35170665619226,0.0876847290640394,0.314492294955695,-0.00334633098422816,0.000531983467919068
275000:-2625000,275000,-2625000,0.370103018454709,0.0403333420329713,0.00403333420329713,0.037010301845471,0.00158646584511041,0.000172890969172939,0.602034443580381,-0.244650875448198,0.0669950738916256,0.42537258213325,-0.00214312536914759,0.000406445963926232
275000:-2675000,275000,-2675000,0.0874929321501841,0.00953486511030109,0.00953486511030109,0.0874929321501841,0.000719868244628339,7.84502981102342e-005,0.387115523478224,-0.138519528843532,0.0246305418719212,0.265910241752965,-0.00198731685618891,0.000295025485265497
275000:-2725000,275000,-2725000,0.479697290164412,0.0522767821707413,0.00435639851422844,0.0399747741803677,0.00145468082696116,0.000158529210563058,0.583087185750576,-0.342988067852715,0.0896551724137931,0.386460722381835,-0.00230942957990158,0.000410207820308388
275000:-2775000,275000,-2775000,0.678011793145028,0.0738888368689516,0.00410493538160842,0.0376673218413905,0.00200582882412021,0.000218592597165574,0.652149299321616,-0.361645527426066,0.113300492610837,0.535937826278026,-0.00173682326306361,0.000407869320745006
275000:-2825000,275000,-2825000,0.621039257203987,0.0676800445489372,0.00483428889635266,0.044359946943142,0.00365969530654062,0.000398828799482557,0.738658550722271,-0.219727097692637,0.0916256157635468,1.74812609782973,0.00156619912735533,0.000228146470656606
275000:-2875000,275000,-2875000,0.411907301105144,0.0448891179831999,0.00641273114045713,0.0588439001578777,0.000673156241021405,7.33596851603848e-005,0.660325431202144,-0.211887091237513,0.0679802955665025,0.904065469046985,-7.14316943313394e-005,8.11442176170234e-005
275000:-2925000,275000,-2925000,0.40372630957104,0.0439975642447528,0.00628536632067896,0.0576751870815771,0.000693281700150353,7.55529313273781e-005,0.708849646165461,-0.165825092133125,0.0620689655172414,0.989237260769588,-7.54279124719778e-006,7.63749348347442e-005
275000:-2975000,275000,-2975000,0.273116824686106,0.0297639137098035,0.00595278274196069,0.0546233649372212,0.000441067273303907,4.80669335472969e-005,0.616538212560214,-0.169867598861578,0.0482758620689655,0.634825079983058,-0.00025371824669426,7.57168156440506e-005
275000:-3025000,275000,-3025000,0.491524564063993,0.0535657029839279,0.00595174477599199,0.0546138404515548,0.00108833138361163,0.000118604928227021,0.688217576312491,-0.22267481267615,0.0778325123152709,0.947556258111757,-6.02351255478389e-005,0.000125169273287658
275000:-3075000,275000,-3075000,0.315463581053272,0.0343788077349188,0.00687576154698377,0.0630927162106544,0.000343279067937743,3.74101030510425e-005,0.634445270017139,-0.181763833132904,0.0541871921182266,0.65597784945409,-0.000180029864251694,5.70295217775654e-005
275000:-3125000,275000,-3125000,0.271457117103109,0.0295830409519988,0.00591660819039977,0.0542914234206219,0.000396782169399973,4.32408009472959e-005,0.500446442771314,-0.27097278928181,0.0591133004926108,0.472267785270436,-0.000443381360222872,9.15599206550471e-005
275000:-3175000,275000,-3175000,0.463399937467731,0.0505007180270557,0.00505007180270557,0.046339993746773,0.000764628998291834,8.33282663978239e-005,0.596025916249553,-0.314082928350653,0.0847290640394089,0.650229519602053,-0.000411308075066192,0.00012815208151242
275000:-3225000,275000,-3225000,0.281889609534656,0.0307199603082766,0.00438856575832522,0.0402699442192366,0.000305247187197988,3.32654385183445e-005,0.528487452761029,-0.251499798410514,0.058128078817734,0.512838667770664,-0.00028996375608933,6.48653087392008e-005
275000:-3275000,275000,-3275000,0.38190368733057,0.0416193634655313,0.00346828028879428,0.0318253072775475,0.0007195237110912,7.84127512967733e-005,0.528045673968929,-0.341336187849322,0.0788177339901478,0.356374589027139,-0.00129948587389469,0.000220029019214953
275000:-3325000,275000,-3325000,0.161582950520557,0.0176090982377109,0.00440227455942771,0.0403957376301392,0.00018485030266675,2.01447437891368e-005,0.372359056484927,-0.272360974587378,0.0472906403940887,0.157666522488746,-0.000987562837097555,0.000127768047846522
275000:-3375000,275000,-3375000,0.358712985500871,0.0390920711651678,0.00390920711651678,0.0358712985500871,0.0010194949475363,0.000111103223614751,0.450891502643697,-0.43685087719701,0.0866995073891626,0.389931543792509,-0.00159505358993416,0.000284930073966704
275000:-3425000,275000,-3425000,0.114807633309097,0.0125115854541954,0.00625579272709769,0.0574038166545484,0.000245408422418978,2.67442883349729e-005,0.39685185112526,-0.17448831676286,0.0315270935960591,0.574393396471199,-0.000181839564634235,4.65609258380705e-005
275000:-3475000,275000,-3475000,0.624584092968261,0.0680663561059954,0.00425414725662471,0.0390365058105163,0.00236038453365208,0.000257231613842606,0.570969846674259,-0.469316218241325,0.119211822660099,0.584884890164184,-0.00167525491155481,0.000439798699143002
275000:-3525000,275000,-3525000,0.673944779897503,0.0734456190939387,0.00459035119337117,0.0421215487435939,0.00362223822540571,0.000394746775857679,0.683920214498603,-0.3114695500351,0.107389162561576,0.942531842957477,-0.000220855514578551,0.000418815320466036
275000:-3575000,275000,-3575000,0.707838433566762,0.0771393050625026,0.00428551694791681,0.0393243574203757,0.00406017645877825,0.000442472710733002,0.824172575141475,-0.151008918209359,0.0935960591133005,1.09815441892078,0.000362903662873641,0.00040292394503848
275000:-3625000,275000,-3625000,0.56758555440549,0.0618547300543341,0.004418195003881,0.0405418253146779,0.00366972273359817,0.000399921575345104,0.689918142913726,-0.255099803611637,0.0896551724137931,0.734118559078556,-0.00132909208754502,0.000544764289636095
275000:-3675000,275000,-3675000,0.419625294487616,0.045730214789714,0.00415729225361036,0.0381477540443288,0.00166981882560544,0.00018197466777613,0.546072564841879,-0.348817072891019,0.083743842364532,0.522865448278146,-0.00152377300782769,0.00034803345368372
275000:-3725000,275000,-3725000,0.135105717010206,0.0147236440208858,0.0073618220104429,0.0675528585051031,0.000257703738967096,2.80842158227558e-005,0.49814995603997,-0.136109236182253,0.0295566502463054,0.375930047166731,-0.000427806081036199,7.47059620118634e-005
275000:-3775000,275000,-3775000,0.365900401618969,0.0398753463565859,0.00664589105943098,0.0609834002698281,0.00422132316306017,0.000460034267427206,0.861137798977333,-0.0590030250492179,0.0463054187192118,1.09284939784901,0.000358647142586755,0.00042094937173655
325000:-1275000,325000,-1275000,0.254813580170106,0.0277692501038181,0.00555385002076362,0.0509627160340212,0.00104445706680593,0.000113823562666763,0.542034401064911,-0.215292338696824,0.0512315270935961,0.925452548345082,-8.41335548025526e-005,0.000122992327235259
325000:-1325000,325000,-1325000,0.267720018035198,0.0291757767920184,0.00583515535840368,0.0535440036070395,0.000995842776726697,0.000108525641029585,0.548396545257383,-0.220466897711229,0.0532019704433498,0.836456897379154,-0.00019470604873812,0.000129744451112335
325000:-1375000,325000,-1375000,0.550570796799522,0.0600004840635963,0.00375003025397477,0.0344106747999701,0.00398977169487407,0.000434800091808805,0.641057803416318,-0.308276554976599,0.0935960591133005,1.18337372957203,0.000618248738794111,0.000367424154299969
325000:-1425000,325000,-1425000,0.230941091256678,0.0251676575403643,0.00629191438509107,0.0577352728141696,0.00174417175535659,0.000190077552641344,0.532191091738953,-0.203002833851257,0.0472906403940887,1.4277902980298,0.000522583572719855,0.000133127079588389
325000:-1475000,325000,-1475000,0.0990064316258929,0.0107895911978891,0.0107895911978891,0.0990064316258929,7.20512973594772e-005,7.8520559828256e-006,0.421209040994517,-0.136046527807572,0.025615763546798,0.408919880738847,-0.000104147759603205,1.92019423673858e-005
325000:-1525000,325000,-1525000,0.377085293289618,0.0410942611961287,0.00410942611961287,0.0377085293289618,0.00118231606154362,0.000128847255286976,0.534752245052188,-0.328073585010776,0.0768472906403941,0.661500415751918,-0.000605008682915838,0.00019478030885365
325000:-1575000,325000,-1575000,0.441912745432813,0.0481590719921463,0.00321060479947642,0.0294608496955208,0.00341191157441037,0.00037182565300744,0.561855839908374,-0.34461061882532,0.0857142857142857,1.19788739632195,0.000563637533889987,0.00031040117305609
325000:-1625000,325000,-1625000,0.163455695609659,0.0178131875438038,0.0089065937719019,0.0817278478048295,0.00048842658342037,5.32280891124375e-005,0.502232926582246,-0.162002248221292,0.0354679802955665,1.00987164747341,4.77444342578788e-006,5.27077765234902e-005
325000:-1675000,325000,-1675000,0.301611860345288,0.0328692653610334,0.00469560933729048,0.0430874086207555,0.00209287529562233,0.000228078807579413,0.575212143818084,-0.222737049160133,0.0571428571428571,1.21323259666287,0.000367834852941334,0.000187992647252282
325000:-1725000,325000,-1725000,0.428828166303277,0.046733131702352,0.00389442764186267,0.035735680525273,0.00259358555662454,0.000282645555780337,0.564692008070087,-0.33057370263561,0.0827586206896552,1.03689741753139,9.22912986069401e-005,0.000272587770980519
325000:-1775000,325000,-1775000,0.387462726724493,0.0422251802950887,0.00527814753688609,0.0484328408405616,0.0022681803385369,0.000247183321467195,0.649372090901744,-0.209210170298918,0.0650246305418719,1.28671337847845,0.000505409875064267,0.000192104415483338
325000:-1925000,325000,-1925000,0.39251581630956,0.0427758593773852,0.00611083705391217,0.0560736880442229,0.00144207754980418,0.000157155721931619,0.657840867697666,-0.20415708071385,0.0650246305418719,0.83040940607824,-0.000294508692173321,0.00018925089333202
325000:-1975000,325000,-1975000,0.100275218154755,0.0109278618914087,0.0109278618914087,0.100275218154755,0.000111812721754181,1.21852039169486e-005,0.396134993563564,-0.152858738158207,0.0275862068965517,0.372593962453186,-0.000188279960955968,3.27037073728204e-005
325000:-2025000,325000,-2025000,0.145882949169481,0.0158981326610047,0.00529937755366823,0.0486276497231603,0.000552670271823554,6.02292821009306e-005,0.474606019144699,-0.161493997781973,0.0334975369458128,0.80959502109257,-0.000129980013102495,7.43943336257795e-005
325000:-2075000,325000,-2075000,0.346918089871866,0.0378066788934858,0.0042007420992762,0.0385464544302073,0.0011088941302183,0.000120845829410392,0.540475761646311,-0.294957299350288,0.0699507389162562,0.751263599983986,-0.000367144546807897,0.000160856761079557
325000:-2175000,325000,-2175000,0.241874893563875,0.0263592089900615,0.00527184179801231,0.0483749787127749,0.000765577166001998,8.34315964725645e-005,0.704068345392433,-0.101664047146574,0.0374384236453202,1.16193337200479,0.000106695009376205,7.18041141452131e-005
325000:-2225000,325000,-2225000,0.486873029077157,0.0530587847956198,0.00482352589051089,0.0442611844615597,0.00180128612173278,0.000196301801456351,0.656764226433587,-0.254447842982232,0.0807881773399015,1.03441862690041,5.99349174043549e-005,0.000189770172685851
325000:-2275000,325000,-2275000,0.533663638025546,0.0581579640525902,0.00415414028947073,0.038118831287539,0.00248728249067441,0.000271060786934025,0.621371931719779,-0.325183713750576,0.0935960591133005,1.21051447357586,0.000432550767123031,0.000223921971071781
325000:-2325000,325000,-2325000,0.545803720825561,0.0594809743698961,0.00660899715221067,0.0606448578695068,0.00169595433180982,0.00018482288099889,0.745348012165981,-0.186476652794079,0.0798029556650246,1.23505436320164,0.000322772403677205,0.000149647567350617
325000:-2375000,325000,-2375000,0.422099697290047,0.0459998719650985,0.00574998399563731,0.0527624621612559,0.00131909328767153,0.000143753058181456,0.630944189791554,-0.246897187251353,0.0729064039408867,1.08656910667167,0.000105094767400585,0.000132299968127931
325000:-2425000,325000,-2425000,0.887640857821677,0.096733937676174,0.00439699716709882,0.0403473117191671,0.00316673286743668,0.000345106398760716,0.711485121313888,-0.359947926863637,0.135960591133005,1.12104869014789,0.000341937749020443,0.000307842470887852
325000:-2475000,325000,-2475000,0.446500217837158,0.0486590087241509,0.00695128696059299,0.0637857454053083,0.00198848341072223,0.000216702316739856,0.726307262573723,-0.16825367606575,0.0669950738916256,1.26012850975804,0.000410482916864625,0.000171968426284924
325000:-2525000,325000,-2525000,0.457053234440554,0.0498090626467629,0.00622613283084537,0.0571316543050692,0.00260309073098292,0.000283681417227997,0.754570128156185,-0.148660161022605,0.0660098522167488,1.31597584340897,0.0006250219510578,0.000215567343921096
325000:-2575000,325000,-2575000,0.382431374497369,0.0416768701215802,0.00694614502026336,0.0637385624162281,0.00056924845091381,6.20359503370423e-005,0.631373480200058,-0.22328202096579,0.0660098522167488,0.840437262600691,-0.000108075694796126,7.38138979524481e-005
325000:-2625000,325000,-2625000,0.529572102171384,0.0577120738360362,0.00577120738360362,0.0529572102171384,0.00169242916045175,0.000184438712443055,0.69735422551877,-0.229829766767503,0.0827586206896552,0.46255012832792,-0.00196648055938713,0.000398743187273096
325000:-2675000,325000,-2675000,0.440621601495091,0.0480183648175025,0.00480183648175025,0.0440621601495091,0.000974260615084647,0.000106173645331322,0.716744710143604,-0.174132292407817,0.0669950738916256,0.853707323779133,-0.000166950884392547,0.000124367733969201
325000:-2725000,325000,-2725000,0.379664897514137,0.0413753830846548,0.00517192288558186,0.0474581121892671,0.00272973644199356,0.000297483100879561,0.646092520475764,-0.207967501069525,0.0640394088669951,2.09162839206117,0.00142465928184678,0.000142225598968089
325000:-2775000,325000,-2775000,0.439678337115592,0.0479155691013132,0.00479155691013132,0.0439678337115592,0.00283522453414796,0.000308979054949414,0.648457368504438,-0.238359045865557,0.0738916256157636,1.83120253544774,0.00128693892441079,0.000168730137146663
325000:-2825000,325000,-2825000,0.456179307653003,0.0497138232504964,0.00710197475007091,0.0651684725218576,0.000989883301137145,0.00010787618518809,0.84099217665423,-0.0862505987319156,0.0591133004926108,1.16548858505741,0.000140554261086202,9.25587659726204e-005
325000:-2875000,325000,-2875000,0.517958197223493,0.0564464056916435,0.0047038671409703,0.0431631831019578,0.000910523910908226,9.92277028195982e-005,0.64374271659571,-0.286646163914136,0.0876847290640394,0.72365055009955,-0.000347713108027181,0.000137121021749998
325000:-2925000,325000,-2925000,0.461621997348456,0.0503069604423587,0.00419224670352989,0.038468499779038,0.00116289171693237,0.000126730415661503,0.638269560612426,-0.261617877831436,0.0788177339901478,0.7983246782981,-0.000293773407602509,0.000158745456712765
325000:-2975000,325000,-2975000,0.615002110955974,0.0670221242608485,0.0044681416173899,0.0410001407303982,0.00163116422203773,0.000177762139725548,0.723696341752779,-0.234804742380399,0.0926108374384236,0.995437714214214,-7.47594474091239e-006,0.000178576858388243
325000:-3025000,325000,-3025000,0.322046144167179,0.0350961668384337,0.00701923336768674,0.0644092288334357,0.000499273530278789,5.44101751691272e-005,0.848157365262148,-0.0576547903022647,0.0413793103448276,1.04190367911182,2.00799730543828e-005,5.2221886014943e-005
325000:-3075000,325000,-3075000,0.438061628473895,0.0477393823117931,0.00795656371863218,0.0730102714123158,0.000852621160346759,9.29175369290401e-005,0.78153988784629,-0.122449274790522,0.0610837438423645,1.26718620636344,0.000179775168127823,7.33258746523875e-005
325000:-3125000,325000,-3125000,0.231837908324251,0.0252653914893562,0.00842179716311872,0.0772793027747502,0.000355624628825913,3.8755506101173e-005,0.51288744723393,-0.220187013663182,0.0492610837438424,0.69573307449904,-0.000155526331018822,5.5704561881119e-005
325000:-3175000,325000,-3175000,0.408626867402634,0.0445316206164066,0.00636166008805808,0.0583752667718048,0.00084682211829852,9.22855649246728e-005,0.674620819785861,-0.197086528060526,0.0660098522167488,0.888967108686086,-0.000105768939373054,0.000103812125356441
325000:-3225000,325000,-3225000,0.268054551374883,0.0292122337970634,0.0048687056328439,0.0446757585624805,0.000398886481604019,4.34701261341704e-005,0.570200332769603,-0.202051367492046,0.0512315270935961,0.705942556542955,-0.000166154509206042,6.1577426847655e-005
325000:-3275000,325000,-3275000,0.301657360437331,0.0328742239014489,0.00547903731690815,0.0502762267395552,0.000489425987304731,5.33370028383112e-005,0.547005528851977,-0.249813044387336,0.0600985221674877,0.709647195197136,-0.000200249094365635,7.51598867709108e-005
325000:-3325000,325000,-3325000,0.322413323525964,0.0351361815638665,0.00390402017376295,0.035823702613996,0.000573995695691908,6.25532988530006e-005,0.516858323004703,-0.301381068816693,0.0679802955665025,0.364457184741741,-0.00100093743698498,0.000171634149282382
325000:-3375000,325000,-3375000,0.391274155131144,0.0426405447690168,0.0035533787307514,0.032606179594262,0.00108770396431078,0.000118536552893675,0.509178269888848,-0.377168212247491,0.083743842364532,0.431072229744047,-0.00143554826410722,0.000274980721824873
325000:-3425000,325000,-3425000,0.372514882745282,0.040596183843273,0.0040596183843273,0.0372514882745282,0.00101206623712503,0.000110293652487412,0.47912937908049,-0.404967983073102,0.0847290640394089,0.429572640936551,-0.00134391768894282,0.000256752041393863
325000:-3475000,325000,-3475000,0.324693094233146,0.0353846279885227,0.00505494685550325,0.0463847277475923,0.000655807240303029,7.14690137931905e-005,0.498824964004869,-0.326222793428757,0.070935960591133,0.393058430051025,-0.00101266540947043,0.000181827963297754
325000:-3525000,325000,-3525000,0.843925180578743,0.0919698604476118,0.00383207751865049,0.035163549190781,0.0044543300696901,0.000485427054820265,0.671578477369251,-0.412704102546319,0.136945812807882,0.854292245414807,-0.000759728811913435,0.000568221305326918
325000:-3575000,325000,-3575000,0.802128400933244,0.0874149021650304,0.00437074510825152,0.0401064200466622,0.00447484005704233,0.000487662206369213,0.785186953075273,-0.219447922758353,0.111330049261084,0.945167202789281,-0.000259602741900163,0.000515953373043494
325000:-3625000,325000,-3625000,0.766538600422527,0.0835363723360184,0.00397792249219135,0.0365018381153584,0.00570012438659199,0.000621192087205389,0.815282864625564,-0.173673237311332,0.102463054187192,0.98263757492981,-0.000100716668157165,0.000632168057739661
325000:-3675000,325000,-3675000,0.604912940286829,0.0659226196604086,0.00412016372877554,0.0378070587679268,0.00359075573377336,0.000391315855168733,0.735290757750712,-0.217772417730298,0.0896551724137931,0.827116795490407,-0.000750536515822853,0.00047310834129141
325000:-3725000,325000,-3725000,0.828841469925775,0.0903260574237059,0.00392721988798721,0.0360365856489467,0.0109828729221519,0.00119689910102157,0.733447586280492,-0.301220835042806,0.123152709359606,0.910245120035351,-0.00108296811385977,0.00131491954713812
325000:-3775000,325000,-3775000,0.921235026618036,0.100394986175682,0.00371833282132155,0.034119815800668,0.0122487689935095,0.00133485479626945,0.808737388637437,-0.217867776790293,0.124137931034483,0.969373078782836,-0.000386994534078137,0.00137702895354338
325000:-3825000,325000,-3825000,0.684540496591654,0.0746003264164945,0.00573848664742265,0.0526569612762811,0.00580363478591153,0.00063247251490132,0.780611663017957,-0.192387852063965,0.0955665024630542,1.00521843742877,3.01286803564524e-005,0.000629189130791424
375000:-1225000,375000,-1225000,0.131406701915687,0.0143205302024271,0.0143205302024271,0.131406701915687,0.000325376947827327,3.54591534572146e-005,0.440464792589804,-0.166929746596018,0.032512315270936,0.879236934002142,-4.46904768272136e-005,4.03294630672648e-005
375000:-1275000,375000,-1275000,0.241376146976136,0.0263048562404,0.00526097124808001,0.0482752293952272,0.000952713351761602,0.000103825452806139,0.485444165163746,-0.25585126721004,0.0541871921182266,0.897223132361575,-0.000109133269662404,0.000115718653544811
375000:-1325000,375000,-1325000,0.35772138440731,0.0389840077772121,0.00487300097215151,0.0447151730509138,0.00187331758587753,0.000204151696041422,0.581893645498092,-0.257032509495598,0.0669950738916256,0.966249484133711,-6.54338614849991e-005,0.000211282592532977
375000:-1375000,375000,-1375000,0.516236659098959,0.0562587947224341,0.00432759959403339,0.0397105122383815,0.00416439852860182,0.000453830695348014,0.671796195803184,-0.252205708279676,0.083743842364532,1.36544745091311,0.00111455686254798,0.000332367748787787
375000:-1425000,375000,-1425000,0.167418351544008,0.0182450325955584,0.0045612581488896,0.0418545878860021,0.000321956596074876,3.50864080046628e-005,0.394015065627484,-0.257485075124178,0.0463054187192118,0.409891836389945,-0.000463510611348566,8.55991871262443e-005
375000:-1525000,375000,-1525000,0.186549500150124,0.0203299201045439,0.00508248002613597,0.0466373750375309,0.0010094886095825,0.0001100127460151,0.479880672235163,-0.202191932759068,0.0423645320197044,1.03473278973609,3.3885420434532e-005,0.000106319957293669
375000:-1575000,375000,-1575000,0.212501665976636,0.023158153133141,0.00578953828328526,0.053125416494159,0.000841323307127808,9.16863116879685e-005,0.479704600615064,-0.230482757571048,0.0482758620689655,0.839499873107775,-0.000160848740871774,0.000109215396720135
375000:-1625000,375000,-1625000,0.334304557991928,0.0364320727157748,0.0060720121192958,0.055717426331988,0.00144454632941917,0.000157424766299404,0.543802261860462,-0.28044933591098,0.0669950738916256,0.787440811243902,-0.000389936096170704,0.000199919491156071
375000:-1675000,375000,-1675000,0.621373442628637,0.0677164636386574,0.0035640244020346,0.0327038654015072,0.00409008518242928,0.000445732124249334,0.680516936566706,-0.291716899785976,0.0995073891625616,1.2622389107983,0.00084974363738651,0.000353128176002299
375000:-1725000,375000,-1725000,0.458595150125477,0.0499770985978494,0.00384439219983457,0.0352765500096521,0.00224635762809303,0.000244805111075682,0.603889941390681,-0.300806718813409,0.0827586206896552,0.915390588507534,-0.000207630490525848,0.000267432409890532
375000:-1775000,375000,-1775000,0.64179608182866,0.0699420961004238,0.00304096070001842,0.0279041774708113,0.00372525897899096,0.000405973842603033,0.622730066157282,-0.388820740302685,0.112315270935961,1.02376530064344,8.6476753563293e-005,0.000396549719303709
375000:-1825000,375000,-1825000,0.313936790955407,0.0342124201504921,0.00570207002508202,0.0523227984925679,0.00133272938319354,0.000145239102005092,0.534240099273069,-0.273695607628255,0.0640394088669951,0.764081623219822,-0.000411494457156723,0.000190083228795711
375000:-1875000,375000,-1875000,0.33335274034354,0.0363283448755487,0.00605472414592478,0.0555587900572566,0.00248148169316344,0.00027042862362163,0.682838334234851,-0.154834175402887,0.0532019704433498,1.51288043650438,0.000841245205673998,0.000178750823327768
375000:-1925000,375000,-1925000,0.196855161833173,0.0214530176120271,0.00536325440300678,0.0492137904582932,0.000696784157635028,7.59346245550507e-005,0.494882110822898,-0.200926769515768,0.0433497536945813,0.762216726113087,-0.000217370745771866,9.96234036246859e-005
375000:-1975000,375000,-1975000,0.195218424042368,0.0212746480720799,0.00354577467867999,0.0325364040070613,0.000746303130954725,8.13311373864351e-005,0.423407211630611,-0.265846996384813,0.0502463054187192,0.567247526528444,-0.000569353784328982,0.000143378566821052
375000:-2025000,375000,-2025000,0.134214453868806,0.0146265153314912,0.0146265153314912,0.134214453868806,0.000442683556353752,4.82430739563746e-005,0.989727537430906,-0.00139302272742406,0.0147783251231527,2.09675466360464,0.000231555586049057,2.30084495786633e-005
375000:-2075000,375000,-2075000,0.449427701199527,0.04897804202532,0.00544200466948,0.0499364112443919,0.0014446978812715,0.000157441282221704,0.637342469944869,-0.255731177100868,0.0768472906403941,0.857094134151044,-0.000240878794273573,0.000183691937616223
375000:-2125000,375000,-2125000,0.239706220445773,0.0261228698351005,0.0037318385478715,0.0342437457779675,0.000503874744428539,5.49116094585411e-005,0.457150222114258,-0.284642689059649,0.0571428571428571,0.455307002646004,-0.000602795571424906,0.000120603481034607
375000:-2175000,375000,-2175000,0.113488123905661,0.0123677870482631,0.0123677870482631,0.113488123905661,0.000143744422489287,1.56650788253482e-005,0.448332280499539,-0.139645832407301,0.0275862068965517,0.567592519924618,-0.000109508426065478,2.75991636172878e-005
375000:-2225000,375000,-2225000,0.381612892235926,0.0415876729971241,0.00519845912464051,0.0477016115294908,0.000825029700891807,8.99106558286591e-005,0.586270667945569,-0.269302995425976,0.070935960591133,0.768878004693354,-0.000248000995598005,0.000116937479391828
375000:-2275000,375000,-2275000,0.712267595752136,0.0776219893542657,0.0048513743346416,0.0445167247345085,0.00281544708848465,0.000306823734833929,0.750345897091235,-0.236984740421472,0.103448275862069,1.21180570112522,0.000492098480807379,0.000253195487155267
375000:-2325000,375000,-2325000,0.565605333633722,0.0616389281891615,0.00513657734909679,0.0471337778028101,0.00224346980022173,0.000244490399377972,0.702960810247179,-0.238999027503908,0.0876847290640394,1.12432269385941,0.000248073093853853,0.000217455718641345
375000:-2375000,375000,-2375000,0.157252836544401,0.0171372080900129,0.00856860404500646,0.0786264182722004,0.000336286282172517,3.66480384204709e-005,0.446006825932387,-0.195326602605796,0.038423645320197,0.768099984548981,-0.00010152948262011,4.77125884099453e-005
375000:-2425000,375000,-2425000,0.539341671337075,0.0587767486833795,0.00489806239028162,0.0449451392780895,0.00212202347932299,0.000231255338448432,0.627983156985581,-0.319505680439047,0.0935960591133005,1.08325714089754,0.000163094800980958,0.000213481480728411
375000:-2475000,375000,-2475000,0.399934480679555,0.0435843357003078,0.00726405595005129,0.0666557467799259,0.0010500867553195,0.000114437078744812,0.680586165166344,-0.187697917904107,0.0640394088669951,1.08074791583434,7.84570718989848e-005,0.000105886929845677
375000:-2525000,375000,-2525000,0.263152267940387,0.0286779893714663,0.00716949734286657,0.0657880669850968,0.000376700232922615,4.10522978218484e-005,0.549210551170533,-0.215994149366291,0.0522167487684729,0.676345957404688,-0.000180263594240794,6.06971881363446e-005
375000:-2575000,375000,-2575000,0.423310639068695,0.0461318388135294,0.00576647985169118,0.0529138298835869,0.0036056617415125,0.00039294029236192,0.72036640608819,-0.164321759514967,0.0640394088669951,1.38279091791687,0.000998136847623033,0.000284164646491801
375000:-2625000,375000,-2625000,0.580562457074655,0.0632689359045575,0.0048668412234275,0.0446586505442042,0.00393865430988652,0.000429229386168137,0.648666363061877,-0.314446888460461,0.0975369458128079,1.21988911803734,0.00070995569158639,0.00035185934510074
375000:-2675000,375000,-2675000,0.715677756598469,0.0779936242152211,0.00458786024795418,0.0420986915646158,0.00430800242962434,0.000469480460328029,0.706817219450441,-0.296858068653379,0.110344827586207,1.25091069245515,0.00086410954773598,0.000375310933993684
375000:-2725000,375000,-2725000,0.553258424909932,0.0602933782536712,0.00502444818780594,0.0461048687424943,0.00578801136061224,0.000630769894482406,0.658040633628777,-0.287507929986692,0.0916256157635468,1.68295610542374,0.00234881806141747,0.000374798779629246
375000:-2775000,375000,-2775000,0.0976152526165279,0.010637982332206,0.010637982332206,0.0976152526165279,0.000189004066631202,2.05974155436175e-005,0.719836804479274,-0.0379922239797018,0.0147783251231527,0.781283805291319,-5.29106708190742e-005,2.63635511245971e-005
375000:-2825000,375000,-2825000,0.429879744958432,0.0468477313663863,0.00520530348515403,0.0477644161064925,0.000921536419712182,0.000100427831600189,0.601904396669393,-0.284319631781711,0.0778325123152709,0.761370699297065,-0.000288828545163653,0.000131903988021747
