ELEMENT,Axis_0,COLOUR,DEPTH,LENGTH,LENGTHTOPARENT,NAME,NODE_NUMBER,PARENTNODE,TERMINAL_NODE_FIRST,TERMINAL_NODE_LAST,TOTAL_LENGTH,TREENAME,_y
598,598,,14,6.0235191690854e-006,6.0235191690854e-006,348___,598,590,301,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,317.726077270508
599,599,,15,1.16062930331158e-005,1.16062930331158e-005,291___,599,598,301,306,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,312.0125
6,6,,5,0.00904130227279718,0.00904130227279718,adinophylla,6,5,4,4,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,13.7
60,60,,9,3.06484822806684e-005,3.06484822806684e-005,23___,60,58,32,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,42.2
600,600,,16,0.000361652090911887,0.000361652090911887,baueri,600,599,301,301,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,310.7
601,601,,16,1.19752347984069e-005,1.19752347984069e-005,290___,601,599,302,306,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,313.325
602,602,,17,1.33945218856255e-005,1.33945218856255e-005,287___,602,601,302,303,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,312.2
603,603,,18,1.45827456012858e-005,1.45827456012858e-005,oswaldii,603,602,302,302,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,311.7
604,604,,18,8.6935598776896e-005,8.6935598776896e-005,calcicola,604,602,303,303,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,312.7
605,605,,17,4.26476522301754e-005,4.26476522301754e-005,289___,605,601,304,306,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,314.45
606,606,,18,4.30538203466533e-005,4.30538203466533e-005,rigens,606,605,304,304,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,313.7
607,607,,18,0.000502294570710955,0.000502294570710955,288___,607,605,305,306,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,315.2
608,608,,19,0.00150688371213286,0.00150688371213286,hexaneura,608,607,305,305,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,314.7
609,609,,19,0.000565081392049824,0.000565081392049824,enterocarpa,609,607,306,306,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,315.7
61,61,,10,4.78375781629481e-005,4.78375781629481e-005,excelsa,61,60,32,32,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,41.7
610,610,,15,7.09678357362416e-006,7.09678357362416e-006,347___,610,598,307,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,323.439654541016
611,611,,16,7.41090350229277e-005,7.41090350229277e-005,292___,611,610,307,308,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,317.2
612,612,,17,0.000301376742426573,0.000301376742426573,dawsonii,612,611,307,307,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,316.7
613,613,,17,9.13262855838099e-005,9.13262855838099e-005,montana,613,611,308,308,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,317.7
614,614,,16,7.10235842324995e-006,7.10235842324995e-006,346___,614,610,309,363,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,329.679309082031
615,615,,17,4.45384348413654e-005,4.45384348413654e-005,298___,615,614,309,315,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,319.684375
616,616,,18,0.000200917828284382,0.000200917828284382,verricula,616,615,309,309,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,318.7
617,617,,18,5.44656763421517e-005,5.44656763421517e-005,297___,617,615,310,315,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,320.66875
618,618,,19,0.00180826045455944,0.00180826045455944,brachypoda,618,617,310,310,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,319.7
619,619,,19,5.61571569738955e-005,5.61571569738955e-005,296___,619,617,311,315,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,321.6375
62,62,,10,8.52953044603508e-005,8.52953044603508e-005,estrophiolata,62,60,33,33,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,42.7
620,620,,20,0.000695484790215168,0.000695484790215168,consobrina,620,619,311,311,,acacia_tree_TRIMMED1__lca1__noknuckles1_EQ1_RW1,320.7
